match_id,season,team,bowler,overs,runs_given,wickets,economy,maidens
200,2023,Kolkata Knight Riders,Varun Chakravarthy,4.0,41,2,10.25,1
200,2023,Kolkata Knight Riders,Tim Southee,2.7,10,2,3.7,1
200,2023,Kolkata Knight Riders,Umesh Yadav,3.3,36,1,10.91,1
201,2023,Royal Challengers Bangalore,Mohammed Siraj,1.1,4,3,3.64,0
201,2023,Royal Challengers Bangalore,Wanindu Hasaranga,2.4,20,0,8.33,1
201,2023,Royal Challengers Bangalore,Shahbaz Ahmed,3.1,12,0,3.87,1
201,2023,Royal Challengers Bangalore,Anuj Rawat,2.6,21,3,8.08,0
201,2023,Royal Challengers Bangalore,Josh Hazlewood,2.7,12,3,4.44,1
201,2023,Kolkata Knight Riders,Rinku Singh,2.7,11,1,4.07,0
201,2023,Kolkata Knight Riders,Nitish Rana,3.9,37,1,9.49,1
201,2023,Kolkata Knight Riders,Varun Chakravarthy,3.3,40,3,12.12,0
201,2023,Kolkata Knight Riders,Tim Southee,2.0,16,1,8.0,0
201,2023,Kolkata Knight Riders,Umesh Yadav,2.2,30,2,13.64,1
202,2023,Kolkata Knight Riders,Rinku Singh,1.0,8,0,8.0,0
202,2023,Kolkata Knight Riders,Nitish Rana,1.1,8,1,7.27,0
202,2023,Kolkata Knight Riders,Varun Chakravarthy,1.5,12,3,8.0,1
202,2023,Kolkata Knight Riders,Tim Southee,3.8,37,0,9.74,0
202,2023,Kolkata Knight Riders,Umesh Yadav,3.6,14,1,3.89,1
202,2023,Lucknow Super Giants,Krunal Pandya,1.4,7,2,5.0,1
202,2023,Lucknow Super Giants,Ayush Badoni,1.9,8,1,4.21,0
202,2023,Lucknow Super Giants,Nicholas Pooran,1.6,7,0,4.38,1
202,2023,Lucknow Super Giants,Ravi Bishnoi,1.2,11,0,9.17,1
202,2023,Lucknow Super Giants,Mohsin Khan,3.5,18,1,5.14,1
203,2023,Lucknow Super Giants,Krunal Pandya,2.9,17,3,5.86,0
203,2023,Lucknow Super Giants,Ayush Badoni,3.8,41,2,10.79,1
203,2023,Lucknow Super Giants,Nicholas Pooran,2.3,27,2,11.74,0
203,2023,Lucknow Super Giants,Ravi Bishnoi,3.9,13,2,3.33,0
203,2023,Lucknow Super Giants,Mohsin Khan,2.8,28,2,10.0,1
203,2023,Rajasthan Royals,Yuzvendra Chahal,2.4,29,3,12.08,0
203,2023,Rajasthan Royals,Shimron Hetmyer,2.1,24,2,11.43,0
203,2023,Rajasthan Royals,Ravichandran Ashwin,3.6,23,3,6.39,0
203,2023,Rajasthan Royals,Riyan Parag,2.4,20,3,8.33,0
203,2023,Rajasthan Royals,Prasidh Krishna,3.3,35,3,10.61,1
204,2023,Sunrisers Hyderabad,T Natarajan,3.3,45,1,13.64,0
204,2023,Sunrisers Hyderabad,Washington Sundar,3.4,39,2,11.47,0
204,2023,Sunrisers Hyderabad,Marco Jansen,2.9,29,2,10.0,1
204,2023,Sunrisers Hyderabad,Mayank Agarwal,2.7,9,3,3.33,0
204,2023,Sunrisers Hyderabad,Umran Malik,1.1,12,0,10.91,0
204,2023,Royal Challengers Bangalore,Mohammed Siraj,1.1,8,0,7.27,1
204,2023,Royal Challengers Bangalore,Wanindu Hasaranga,3.7,33,1,8.92,1
204,2023,Royal Challengers Bangalore,Shahbaz Ahmed,1.2,9,1,7.5,0
204,2023,Royal Challengers Bangalore,Anuj Rawat,3.8,28,2,7.37,1
204,2023,Royal Challengers Bangalore,Josh Hazlewood,2.7,22,2,8.15,0
205,2023,Rajasthan Royals,Yuzvendra Chahal,1.8,11,3,6.11,0
205,2023,Rajasthan Royals,Shimron Hetmyer,2.0,8,2,4.0,0
205,2023,Rajasthan Royals,Ravichandran Ashwin,1.7,6,2,3.53,0
205,2023,Rajasthan Royals,Riyan Parag,1.6,12,0,7.5,0
205,2023,Rajasthan Royals,Prasidh Krishna,1.8,11,1,6.11,1
205,2023,Delhi Capitals,Kuldeep Yadav,1.3,9,2,6.92,0
205,2023,Delhi Capitals,Mitchell Marsh,3.8,37,0,9.74,1
205,2023,Delhi Capitals,Phil Salt,2.6,18,3,6.92,1
205,2023,Delhi Capitals,Lalit Yadav,3.5,13,3,3.71,0
205,2023,Delhi Capitals,Mustafizur Rahman,3.5,36,0,10.29,0
206,2023,Royal Challengers Bangalore,Mohammed Siraj,2.1,15,3,7.14,1
206,2023,Royal Challengers Bangalore,Wanindu Hasaranga,1.3,4,0,3.08,0
206,2023,Royal Challengers Bangalore,Shahbaz Ahmed,2.9,13,2,4.48,1
206,2023,Royal Challengers Bangalore,Anuj Rawat,1.3,6,1,4.62,1
206,2023,Royal Challengers Bangalore,Josh Hazlewood,2.1,30,2,14.29,1
206,2023,Lucknow Super Giants,Krunal Pandya,1.2,15,2,12.5,1
206,2023,Lucknow Super Giants,Ayush Badoni,3.9,31,0,7.95,1
206,2023,Lucknow Super Giants,Nicholas Pooran,2.7,27,1,10.0,0
206,2023,Lucknow Super Giants,Ravi Bishnoi,1.0,9,1,9.0,0
206,2023,Lucknow Super Giants,Mohsin Khan,3.2,17,3,5.31,1
207,2023,Gujarat Titans,Rashid Khan,1.1,15,1,13.64,1
207,2023,Gujarat Titans,Wriddhiman Saha,3.5,27,1,7.71,0
207,2023,Gujarat Titans,Lockie Ferguson,3.1,16,1,5.16,0
207,2023,Gujarat Titans,Vijay Shankar,1.8,9,3,5.0,1
207,2023,Gujarat Titans,Noor Ahmad,2.8,12,3,4.29,1
207,2023,Chennai Super Kings,Deepak Chahar,1.3,14,1,10.77,1
207,2023,Chennai Super Kings,Moeen Ali,2.2,26,0,11.82,1
207,2023,Chennai Super Kings,Mitchell Santner,3.7,45,1,12.16,0
207,2023,Chennai Super Kings,Shivam Dube,1.3,8,0,6.15,1
207,2023,Chennai Super Kings,Tushar Deshpande,3.4,22,3,6.47,1
208,2023,Sunrisers Hyderabad,T Natarajan,4.0,60,0,15.0,1
208,2023,Sunrisers Hyderabad,Washington Sundar,3.7,43,3,11.62,0
208,2023,Sunrisers Hyderabad,Marco Jansen,2.1,24,2,11.43,0
208,2023,Sunrisers Hyderabad,Mayank Agarwal,2.4,14,1,5.83,0
208,2023,Sunrisers Hyderabad,Umran Malik,1.3,11,1,8.46,0
208,2023,Delhi Capitals,Kuldeep Yadav,1.6,14,1,8.75,0
208,2023,Delhi Capitals,Mitchell Marsh,3.8,29,2,7.63,0
208,2023,Delhi Capitals,Phil Salt,3.2,37,3,11.56,1
208,2023,Delhi Capitals,Lalit Yadav,3.3,40,0,12.12,1
208,2023,Delhi Capitals,Mustafizur Rahman,1.6,14,1,8.75,0
209,2023,Mumbai Indians,Jasprit Bumrah,3.5,24,0,6.86,1
209,2023,Mumbai Indians,Tilak Varma,2.5,14,3,5.6,1
209,2023,Mumbai Indians,Tim David,2.4,19,0,7.92,0
209,2023,Mumbai Indians,Piyush Chawla,1.1,14,0,12.73,0
209,2023,Mumbai Indians,Arjun Tendulkar,3.8,45,2,11.84,1
209,2023,Rajasthan Royals,Yuzvendra Chahal,1.8,5,3,2.78,1
209,2023,Rajasthan Royals,Shimron Hetmyer,2.6,9,0,3.46,0
209,2023,Rajasthan Royals,Ravichandran Ashwin,1.5,11,0,7.33,1
209,2023,Rajasthan Royals,Riyan Parag,3.7,45,1,12.16,1
209,2023,Rajasthan Royals,Prasidh Krishna,3.1,39,0,12.58,0
210,2023,Rajasthan Royals,Yuzvendra Chahal,3.9,12,3,3.08,0
210,2023,Rajasthan Royals,Shimron Hetmyer,3.8,12,3,3.16,0
210,2023,Rajasthan Royals,Ravichandran Ashwin,3.7,12,3,3.24,0
210,2023,Rajasthan Royals,Riyan Parag,2.7,30,1,11.11,1
210,2023,Rajasthan Royals,Prasidh Krishna,3.4,42,3,12.35,0
210,2023,Lucknow Super Giants,Krunal Pandya,1.4,12,2,8.57,0
210,2023,Lucknow Super Giants,Ayush Badoni,2.0,30,3,15.0,1
210,2023,Lucknow Super Giants,Nicholas Pooran,1.6,13,0,8.12,0
210,2023,Lucknow Super Giants,Ravi Bishnoi,2.3,10,1,4.35,0
210,2023,Lucknow Super Giants,Mohsin Khan,1.1,6,2,5.45,0
211,2023,Gujarat Titans,Rashid Khan,2.0,26,1,13.0,1
211,2023,Gujarat Titans,Wriddhiman Saha,3.5,33,3,9.43,0
211,2023,Gujarat Titans,Lockie Ferguson,1.7,8,1,4.71,1
211,2023,Gujarat Titans,Vijay Shankar,2.5,10,1,4.0,0
211,2023,Gujarat Titans,Noor Ahmad,1.9,10,3,5.26,0
211,2023,Mumbai Indians,Jasprit Bumrah,3.5,36,1,10.29,1
211,2023,Mumbai Indians,Tilak Varma,4.0,40,2,10.0,0
211,2023,Mumbai Indians,Tim David,3.4,13,1,3.82,0
211,2023,Mumbai Indians,Piyush Chawla,3.8,43,1,11.32,1
211,2023,Mumbai Indians,Arjun Tendulkar,2.3,12,1,5.22,1
212,2023,Punjab Kings,Kagiso Rabada,4.0,59,3,14.75,0
212,2023,Punjab Kings,Sam Curran,2.0,26,2,13.0,1
212,2023,Punjab Kings,Rishi Dhawan,3.7,28,3,7.57,0
212,2023,Punjab Kings,Nathan Ellis,3.6,26,0,7.22,0
212,2023,Punjab Kings,Prabhsimran Singh,1.1,9,1,8.18,0
212,2023,Delhi Capitals,Kuldeep Yadav,1.0,13,3,13.0,1
212,2023,Delhi Capitals,Mitchell Marsh,3.8,40,2,10.53,0
212,2023,Delhi Capitals,Phil Salt,1.3,13,0,10.0,1
212,2023,Delhi Capitals,Lalit Yadav,1.4,10,1,7.14,1
212,2023,Delhi Capitals,Mustafizur Rahman,4.0,38,0,9.5,0
213,2023,Rajasthan Royals,Yuzvendra Chahal,2.8,19,3,6.79,1
213,2023,Rajasthan Royals,Shimron Hetmyer,3.4,40,0,11.76,0
213,2023,Rajasthan Royals,Ravichandran Ashwin,3.5,31,3,8.86,0
213,2023,Rajasthan Royals,Riyan Parag,1.2,14,2,11.67,0
213,2023,Rajasthan Royals,Prasidh Krishna,1.0,13,1,13.0,1
213,2023,Sunrisers Hyderabad,T Natarajan,1.8,15,1,8.33,1
213,2023,Sunrisers Hyderabad,Washington Sundar,2.7,23,2,8.52,1
213,2023,Sunrisers Hyderabad,Marco Jansen,4.0,56,1,14.0,0
213,2023,Sunrisers Hyderabad,Mayank Agarwal,3.3,24,0,7.27,0
213,2023,Sunrisers Hyderabad,Umran Malik,1.3,6,2,4.62,0
214,2023,Royal Challengers Bangalore,Mohammed Siraj,3.9,31,2,7.95,0
214,2023,Royal Challengers Bangalore,Wanindu Hasaranga,1.5,14,3,9.33,1
214,2023,Royal Challengers Bangalore,Shahbaz Ahmed,2.1,23,0,10.95,1
214,2023,Royal Challengers Bangalore,Anuj Rawat,1.7,14,3,8.24,0
214,2023,Royal Challengers Bangalore,Josh Hazlewood,3.0,28,2,9.33,0
214,2023,Chennai Super Kings,Deepak Chahar,3.6,39,2,10.83,0
214,2023,Chennai Super Kings,Moeen Ali,2.1,17,2,8.1,0
214,2023,Chennai Super Kings,Mitchell Santner,2.1,9,1,4.29,1
214,2023,Chennai Super Kings,Shivam Dube,2.2,13,0,5.91,0
214,2023,Chennai Super Kings,Tushar Deshpande,2.4,16,1,6.67,0
215,2023,Royal Challengers Bangalore,Mohammed Siraj,1.7,5,0,2.94,1
215,2023,Royal Challengers Bangalore,Wanindu Hasaranga,3.0,31,2,10.33,1
215,2023,Royal Challengers Bangalore,Shahbaz Ahmed,1.9,14,1,7.37,1
215,2023,Royal Challengers Bangalore,Anuj Rawat,3.1,38,1,12.26,1
215,2023,Royal Challengers Bangalore,Josh Hazlewood,1.6,5,3,3.12,1
215,2023,Sunrisers Hyderabad,T Natarajan,1.6,11,2,6.88,1
215,2023,Sunrisers Hyderabad,Washington Sundar,1.3,6,0,4.62,1
215,2023,Sunrisers Hyderabad,Marco Jansen,3.5,35,3,10.0,0
215,2023,Sunrisers Hyderabad,Mayank Agarwal,3.3,28,0,8.48,0
215,2023,Sunrisers Hyderabad,Umran Malik,3.3,13,2,3.94,0
216,2023,Sunrisers Hyderabad,T Natarajan,3.7,22,3,5.95,1
216,2023,Sunrisers Hyderabad,Washington Sundar,1.4,14,0,10.0,1
216,2023,Sunrisers Hyderabad,Marco Jansen,1.0,6,0,6.0,1
216,2023,Sunrisers Hyderabad,Mayank Agarwal,2.8,20,2,7.14,0
216,2023,Sunrisers Hyderabad,Umran Malik,3.7,25,1,6.76,0
216,2023,Gujarat Titans,Rashid Khan,3.5,21,0,6.0,0
216,2023,Gujarat Titans,Wriddhiman Saha,3.2,43,1,13.44,0
216,2023,Gujarat Titans,Lockie Ferguson,1.5,13,1,8.67,1
216,2023,Gujarat Titans,Vijay Shankar,2.7,10,2,3.7,1
216,2023,Gujarat Titans,Noor Ahmad,1.7,11,3,6.47,1
217,2023,Chennai Super Kings,Deepak Chahar,3.4,23,0,6.76,0
217,2023,Chennai Super Kings,Moeen Ali,3.1,16,3,5.16,0
217,2023,Chennai Super Kings,Mitchell Santner,3.2,38,1,11.88,1
217,2023,Chennai Super Kings,Shivam Dube,3.5,27,0,7.71,1
217,2023,Chennai Super Kings,Tushar Deshpande,4.0,40,0,10.0,1
217,2023,Rajasthan Royals,Yuzvendra Chahal,3.2,31,3,9.69,1
217,2023,Rajasthan Royals,Shimron Hetmyer,2.4,9,0,3.75,0
217,2023,Rajasthan Royals,Ravichandran Ashwin,2.1,10,2,4.76,0
217,2023,Rajasthan Royals,Riyan Parag,3.3,42,0,12.73,1
217,2023,Rajasthan Royals,Prasidh Krishna,1.3,7,2,5.38,1
218,2023,Lucknow Super Giants,Krunal Pandya,1.6,12,1,7.5,0
218,2023,Lucknow Super Giants,Ayush Badoni,2.8,25,3,8.93,0
218,2023,Lucknow Super Giants,Nicholas Pooran,3.7,38,2,10.27,1
218,2023,Lucknow Super Giants,Ravi Bishnoi,1.1,8,3,7.27,1
218,2023,Lucknow Super Giants,Mohsin Khan,2.1,26,3,12.38,1
218,2023,Chennai Super Kings,Deepak Chahar,3.8,25,3,6.58,0
218,2023,Chennai Super Kings,Moeen Ali,1.0,8,1,8.0,1
218,2023,Chennai Super Kings,Mitchell Santner,3.0,26,3,8.67,0
218,2023,Chennai Super Kings,Shivam Dube,3.1,17,2,5.48,0
218,2023,Chennai Super Kings,Tushar Deshpande,3.2,21,0,6.56,0
219,2023,Mumbai Indians,Jasprit Bumrah,2.5,25,0,10.0,0
219,2023,Mumbai Indians,Tilak Varma,2.7,14,0,5.19,1
219,2023,Mumbai Indians,Tim David,2.6,13,0,5.0,0
219,2023,Mumbai Indians,Piyush Chawla,3.3,12,3,3.64,0
219,2023,Mumbai Indians,Arjun Tendulkar,2.3,23,2,10.0,0
219,2023,Royal Challengers Bangalore,Mohammed Siraj,3.4,22,0,6.47,1
219,2023,Royal Challengers Bangalore,Wanindu Hasaranga,1.7,15,1,8.82,1
219,2023,Royal Challengers Bangalore,Shahbaz Ahmed,3.8,27,0,7.11,1
219,2023,Royal Challengers Bangalore,Anuj Rawat,2.8,24,2,8.57,1
219,2023,Royal Challengers Bangalore,Josh Hazlewood,2.7,9,2,3.33,0
220,2023,Sunrisers Hyderabad,T Natarajan,2.3,24,0,10.43,0
220,2023,Sunrisers Hyderabad,Washington Sundar,3.6,25,3,6.94,0
220,2023,Sunrisers Hyderabad,Marco Jansen,3.8,40,0,10.53,1
220,2023,Sunrisers Hyderabad,Mayank Agarwal,3.1,19,3,6.13,0
220,2023,Sunrisers Hyderabad,Umran Malik,3.1,12,1,3.87,1
220,2023,Kolkata Knight Riders,Rinku Singh,1.4,6,1,4.29,1
220,2023,Kolkata Knight Riders,Nitish Rana,1.3,13,1,10.0,0
220,2023,Kolkata Knight Riders,Varun Chakravarthy,2.2,15,1,6.82,0
220,2023,Kolkata Knight Riders,Tim Southee,2.3,17,0,7.39,0
220,2023,Kolkata Knight Riders,Umesh Yadav,3.7,18,2,4.86,1
221,2023,Mumbai Indians,Jasprit Bumrah,1.4,14,1,10.0,1
221,2023,Mumbai Indians,Tilak Varma,1.0,10,1,10.0,0
221,2023,Mumbai Indians,Tim David,1.8,7,1,3.89,1
221,2023,Mumbai Indians,Piyush Chawla,3.0,26,1,8.67,1
221,2023,Mumbai Indians,Arjun Tendulkar,1.6,9,0,5.62,1
221,2023,Delhi Capitals,Kuldeep Yadav,2.3,27,2,11.74,0
221,2023,Delhi Capitals,Mitchell Marsh,2.5,19,2,7.6,0
221,2023,Delhi Capitals,Phil Salt,1.9,15,1,7.89,1
221,2023,Delhi Capitals,Lalit Yadav,3.8,20,2,5.26,1
221,2023,Delhi Capitals,Mustafizur Rahman,1.1,8,1,7.27,1
222,2023,Royal Challengers Bangalore,Mohammed Siraj,3.9,35,3,8.97,1
222,2023,Royal Challengers Bangalore,Wanindu Hasaranga,1.1,8,2,7.27,0
222,2023,Royal Challengers Bangalore,Shahbaz Ahmed,2.9,21,3,7.24,0
222,2023,Royal Challengers Bangalore,Anuj Rawat,2.5,17,0,6.8,0
222,2023,Royal Challengers Bangalore,Josh Hazlewood,3.5,28,1,8.0,1
222,2023,Rajasthan Royals,Yuzvendra Chahal,1.2,15,1,12.5,1
222,2023,Rajasthan Royals,Shimron Hetmyer,3.4,19,2,5.59,0
222,2023,Rajasthan Royals,Ravichandran Ashwin,3.5,33,0,9.43,0
222,2023,Rajasthan Royals,Riyan Parag,2.6,30,3,11.54,1
222,2023,Rajasthan Royals,Prasidh Krishna,3.2,36,2,11.25,0
223,2023,Delhi Capitals,Kuldeep Yadav,3.7,36,1,9.73,1
223,2023,Delhi Capitals,Mitchell Marsh,2.3,18,0,7.83,1
223,2023,Delhi Capitals,Phil Salt,3.4,28,3,8.24,1
223,2023,Delhi Capitals,Lalit Yadav,2.8,29,2,10.36,0
223,2023,Delhi Capitals,Mustafizur Rahman,3.8,44,2,11.58,0
223,2023,Rajasthan Royals,Yuzvendra Chahal,2.8,14,3,5.0,1
223,2023,Rajasthan Royals,Shimron Hetmyer,3.4,13,1,3.82,1
223,2023,Rajasthan Royals,Ravichandran Ashwin,2.2,21,3,9.55,1
223,2023,Rajasthan Royals,Riyan Parag,1.1,6,0,5.45,1
223,2023,Rajasthan Royals,Prasidh Krishna,2.3,19,0,8.26,1
224,2023,Delhi Capitals,Kuldeep Yadav,2.5,28,3,11.2,1
224,2023,Delhi Capitals,Mitchell Marsh,3.0,29,3,9.67,1
224,2023,Delhi Capitals,Phil Salt,2.2,28,3,12.73,0
224,2023,Delhi Capitals,Lalit Yadav,3.1,13,2,4.19,0
224,2023,Delhi Capitals,Mustafizur Rahman,2.1,18,2,8.57,0
224,2023,Punjab Kings,Kagiso Rabada,2.6,27,0,10.38,1
224,2023,Punjab Kings,Sam Curran,3.2,26,1,8.12,0
224,2023,Punjab Kings,Rishi Dhawan,3.2,23,3,7.19,1
224,2023,Punjab Kings,Nathan Ellis,3.7,13,2,3.51,1
224,2023,Punjab Kings,Prabhsimran Singh,3.5,27,3,7.71,0
225,2023,Kolkata Knight Riders,Rinku Singh,3.4,19,3,5.59,1
225,2023,Kolkata Knight Riders,Nitish Rana,2.0,27,1,13.5,0
225,2023,Kolkata Knight Riders,Varun Chakravarthy,2.6,11,1,4.23,1
225,2023,Kolkata Knight Riders,Tim Southee,2.6,26,0,10.0,0
225,2023,Kolkata Knight Riders,Umesh Yadav,3.2,24,0,7.5,1
225,2023,Chennai Super Kings,Deepak Chahar,3.6,24,2,6.67,0
225,2023,Chennai Super Kings,Moeen Ali,3.1,23,2,7.42,0
225,2023,Chennai Super Kings,Mitchell Santner,1.3,13,2,10.0,1
225,2023,Chennai Super Kings,Shivam Dube,3.2,27,0,8.44,0
225,2023,Chennai Super Kings,Tushar Deshpande,1.5,12,2,8.0,0
226,2023,Punjab Kings,Kagiso Rabada,2.9,23,2,7.93,1
226,2023,Punjab Kings,Sam Curran,1.5,10,3,6.67,0
226,2023,Punjab Kings,Rishi Dhawan,1.1,7,2,6.36,1
226,2023,Punjab Kings,Nathan Ellis,2.7,30,0,11.11,0
226,2023,Punjab Kings,Prabhsimran Singh,1.0,13,1,13.0,0
226,2023,Gujarat Titans,Rashid Khan,3.0,34,3,11.33,0
226,2023,Gujarat Titans,Wriddhiman Saha,3.3,41,0,12.42,0
226,2023,Gujarat Titans,Lockie Ferguson,1.5,4,0,2.67,1
226,2023,Gujarat Titans,Vijay Shankar,3.7,29,2,7.84,1
226,2023,Gujarat Titans,Noor Ahmad,3.2,28,1,8.75,1
227,2023,Punjab Kings,Kagiso Rabada,1.1,9,0,8.18,1
227,2023,Punjab Kings,Sam Curran,3.6,45,2,12.5,0
227,2023,Punjab Kings,Rishi Dhawan,2.7,30,2,11.11,1
227,2023,Punjab Kings,Nathan Ellis,1.2,15,0,12.5,1
227,2023,Punjab Kings,Prabhsimran Singh,2.4,26,0,10.83,1
227,2023,Royal Challengers Bangalore,Mohammed Siraj,1.7,11,1,6.47,0
227,2023,Royal Challengers Bangalore,Wanindu Hasaranga,2.8,10,3,3.57,1
227,2023,Royal Challengers Bangalore,Shahbaz Ahmed,1.6,4,2,2.5,0
227,2023,Royal Challengers Bangalore,Anuj Rawat,1.4,15,3,10.71,1
227,2023,Royal Challengers Bangalore,Josh Hazlewood,1.0,12,2,12.0,1
228,2023,Delhi Capitals,Kuldeep Yadav,3.7,37,3,10.0,1
228,2023,Delhi Capitals,Mitchell Marsh,1.7,15,0,8.82,0
228,2023,Delhi Capitals,Phil Salt,2.7,14,2,5.19,0
228,2023,Delhi Capitals,Lalit Yadav,1.2,5,3,4.17,0
228,2023,Delhi Capitals,Mustafizur Rahman,3.5,17,2,4.86,1
228,2023,Lucknow Super Giants,Krunal Pandya,3.0,21,1,7.0,1
228,2023,Lucknow Super Giants,Ayush Badoni,1.4,12,2,8.57,0
228,2023,Lucknow Super Giants,Nicholas Pooran,1.9,14,1,7.37,1
228,2023,Lucknow Super Giants,Ravi Bishnoi,2.1,25,0,11.9,1
228,2023,Lucknow Super Giants,Mohsin Khan,2.3,30,0,13.04,0
229,2023,Kolkata Knight Riders,Rinku Singh,1.0,12,0,12.0,1
229,2023,Kolkata Knight Riders,Nitish Rana,3.5,17,0,4.86,0
229,2023,Kolkata Knight Riders,Varun Chakravarthy,2.4,19,2,7.92,0
229,2023,Kolkata Knight Riders,Tim Southee,1.5,14,2,9.33,1
229,2023,Kolkata Knight Riders,Umesh Yadav,1.3,8,1,6.15,1
229,2023,Gujarat Titans,Rashid Khan,1.6,5,3,3.12,1
229,2023,Gujarat Titans,Wriddhiman Saha,2.9,13,1,4.48,1
229,2023,Gujarat Titans,Lockie Ferguson,3.0,42,2,14.0,1
229,2023,Gujarat Titans,Vijay Shankar,2.3,19,3,8.26,1
229,2023,Gujarat Titans,Noor Ahmad,2.7,9,3,3.33,0
230,2023,Sunrisers Hyderabad,T Natarajan,2.1,24,0,11.43,1
230,2023,Sunrisers Hyderabad,Washington Sundar,2.2,12,2,5.45,0
230,2023,Sunrisers Hyderabad,Marco Jansen,3.3,38,1,11.52,0
230,2023,Sunrisers Hyderabad,Mayank Agarwal,1.6,15,2,9.38,1
230,2023,Sunrisers Hyderabad,Umran Malik,1.0,4,3,4.0,0
230,2023,Rajasthan Royals,Yuzvendra Chahal,1.8,13,3,7.22,0
230,2023,Rajasthan Royals,Shimron Hetmyer,1.8,11,3,6.11,0
230,2023,Rajasthan Royals,Ravichandran Ashwin,3.9,19,2,4.87,1
230,2023,Rajasthan Royals,Riyan Parag,2.7,9,1,3.33,1
230,2023,Rajasthan Royals,Prasidh Krishna,3.8,35,3,9.21,0
231,2023,Punjab Kings,Kagiso Rabada,2.2,10,2,4.55,0
231,2023,Punjab Kings,Sam Curran,1.6,14,0,8.75,0
231,2023,Punjab Kings,Rishi Dhawan,3.7,26,2,7.03,1
231,2023,Punjab Kings,Nathan Ellis,3.5,21,3,6.0,0
231,2023,Punjab Kings,Prabhsimran Singh,2.5,18,1,7.2,1
231,2023,Lucknow Super Giants,Krunal Pandya,1.7,15,3,8.82,1
231,2023,Lucknow Super Giants,Ayush Badoni,3.1,16,1,5.16,1
231,2023,Lucknow Super Giants,Nicholas Pooran,2.3,26,0,11.3,0
231,2023,Lucknow Super Giants,Ravi Bishnoi,3.4,20,1,5.88,0
231,2023,Lucknow Super Giants,Mohsin Khan,1.2,14,1,11.67,1
232,2023,Mumbai Indians,Jasprit Bumrah,2.3,25,1,10.87,1
232,2023,Mumbai Indians,Tilak Varma,2.1,27,2,12.86,0
232,2023,Mumbai Indians,Tim David,2.4,28,3,11.67,0
232,2023,Mumbai Indians,Piyush Chawla,2.9,13,0,4.48,1
232,2023,Mumbai Indians,Arjun Tendulkar,1.4,8,3,5.71,0
232,2023,Chennai Super Kings,Deepak Chahar,3.0,18,3,6.0,0
232,2023,Chennai Super Kings,Moeen Ali,1.1,14,1,12.73,1
232,2023,Chennai Super Kings,Mitchell Santner,3.5,33,3,9.43,1
232,2023,Chennai Super Kings,Shivam Dube,2.8,22,2,7.86,0
232,2023,Chennai Super Kings,Tushar Deshpande,2.8,10,3,3.57,0
233,2023,Rajasthan Royals,Yuzvendra Chahal,1.1,6,0,5.45,1
233,2023,Rajasthan Royals,Shimron Hetmyer,1.1,5,1,4.55,0
233,2023,Rajasthan Royals,Ravichandran Ashwin,1.6,13,2,8.12,1
233,2023,Rajasthan Royals,Riyan Parag,2.5,28,3,11.2,0
233,2023,Rajasthan Royals,Prasidh Krishna,3.8,33,3,8.68,0
233,2023,Chennai Super Kings,Deepak Chahar,2.5,23,0,9.2,1
233,2023,Chennai Super Kings,Moeen Ali,3.1,24,0,7.74,1
233,2023,Chennai Super Kings,Mitchell Santner,2.2,22,0,10.0,1
233,2023,Chennai Super Kings,Shivam Dube,1.2,8,3,6.67,0
233,2023,Chennai Super Kings,Tushar Deshpande,2.0,20,2,10.0,0
234,2023,Sunrisers Hyderabad,T Natarajan,2.7,22,1,8.15,0
234,2023,Sunrisers Hyderabad,Washington Sundar,2.2,26,1,11.82,1
234,2023,Sunrisers Hyderabad,Marco Jansen,2.5,16,0,6.4,0
234,2023,Sunrisers Hyderabad,Mayank Agarwal,2.7,27,2,10.0,1
234,2023,Sunrisers Hyderabad,Umran Malik,2.6,19,3,7.31,0
234,2023,Punjab Kings,Kagiso Rabada,3.5,36,1,10.29,1
234,2023,Punjab Kings,Sam Curran,1.2,12,1,10.0,1
234,2023,Punjab Kings,Rishi Dhawan,3.3,42,0,12.73,1
234,2023,Punjab Kings,Nathan Ellis,3.6,41,3,11.39,1
234,2023,Punjab Kings,Prabhsimran Singh,2.4,28,1,11.67,1
235,2023,Lucknow Super Giants,Krunal Pandya,1.7,11,3,6.47,1
235,2023,Lucknow Super Giants,Ayush Badoni,3.9,35,2,8.97,0
235,2023,Lucknow Super Giants,Nicholas Pooran,2.4,21,3,8.75,1
235,2023,Lucknow Super Giants,Ravi Bishnoi,1.1,6,0,5.45,0
235,2023,Lucknow Super Giants,Mohsin Khan,3.2,20,1,6.25,0
235,2023,Royal Challengers Bangalore,Mohammed Siraj,1.7,5,3,2.94,0
235,2023,Royal Challengers Bangalore,Wanindu Hasaranga,3.7,17,2,4.59,1
235,2023,Royal Challengers Bangalore,Shahbaz Ahmed,3.9,25,1,6.41,1
235,2023,Royal Challengers Bangalore,Anuj Rawat,2.7,23,1,8.52,1
235,2023,Royal Challengers Bangalore,Josh Hazlewood,1.6,15,0,9.38,1
236,2023,Gujarat Titans,Rashid Khan,3.7,25,3,6.76,0
236,2023,Gujarat Titans,Wriddhiman Saha,2.3,10,2,4.35,1
236,2023,Gujarat Titans,Lockie Ferguson,2.3,27,1,11.74,0
236,2023,Gujarat Titans,Vijay Shankar,1.4,11,0,7.86,1
236,2023,Gujarat Titans,Noor Ahmad,3.2,33,0,10.31,1
